**** Ridge ****

Terrain cut 4


polynomial = 28 
lambda = 3.727593720314938e-12


Parameters with uncertainties
-11307.988281  +/-  128056230.131166
1120375.664062  +/-  85816360.051846
793434.699219  +/-  138592525.536208
-1061643.019531  +/-  135111479.044201
117790.796875  +/-  157142431.315319
560296.929688  +/-  98694948.734928
141318.015625  +/-  108691447.177415
-358587.095703  +/-  98439375.295836
1428108.4375  +/-  135223566.217395
-324056.84375  +/-  98622462.709012
-1384694.472656  +/-  136887838.901538
375225.875  +/-  176796098.382483
-50522.695312  +/-  145824793.622923
-625928.484375  +/-  152892493.93895
-204203.660156  +/-  107228211.892755
231644.960938  +/-  118777276.386225
172567.265625  +/-  107996914.074095
-4232.28125  +/-  97143916.660515
-39444.150391  +/-  107550940.431821
-124257.376953  +/-  97158001.656332
-334848.324219  +/-  109222090.684796
-102434.644531  +/-  119092213.223365
967489.074219  +/-  106045304.916229
813389.886719  +/-  153329707.885215
-673107.605469  +/-  145793216.473718
-439475.789062  +/-  176584431.767991
552711.140625  +/-  137562697.738268
-70163.4375  +/-  103736258.686893
-779400.046875  +/-  136350211.890305
1449452.15625  +/-  103108265.396639
-38806.609375  +/-  97194455.270902
-842940.914062  +/-  147378304.836087
-247318.140625  +/-  159107274.030865
-453333.421875  +/-  150389036.659767
-768722.09375  +/-  159432444.029162
-170074.5  +/-  139142456.95207
241561.873047  +/-  119925048.663613
53299.003906  +/-  116175862.394535
-211167.310547  +/-  112471294.356067
-178080.828125  +/-  121651949.930863
50928.015625  +/-  121873234.336616
39805.761719  +/-  113338304.785985
-330652.226562  +/-  116581740.649952
-350132.332031  +/-  119476115.969919
604325.410156  +/-  136647456.54874
692091.578125  +/-  159557909.397992
-243430.988281  +/-  150534956.6446
-846503.269531  +/-  159700075.370802
418529.96875  +/-  148128611.051267
-277837.84375  +/-  91435754.300861
-772023.59375  +/-  112827810.718804
739212.734375  +/-  74168508.012976
258868.4375  +/-  96346143.74679
-11367.53125  +/-  126892716.907818
-589147.992188  +/-  121766092.79635
-568586.15625  +/-  138557640.079741
-694813.703125  +/-  139252402.418603
-46441.46875  +/-  140274899.601849
303466.242188  +/-  109206623.231191
46804.429688  +/-  105748027.040203
-315855.523438  +/-  108559109.479797
-383337.964844  +/-  117190731.99635
-89101.777344  +/-  108287963.123506
278877.279297  +/-  115613380.471334
205232.057129  +/-  108011186.046357
-405554.191406  +/-  104315692.142057
-679173.3125  +/-  113802988.265883
171987.287109  +/-  139652073.18301
519347.875  +/-  140476670.367124
216097.585938  +/-  138907713.031324
-1021452.769531  +/-  119507786.393611
250205.453125  +/-  126647555.23962
-341815.3125  +/-  95051972.528084
-370086.71875  +/-  50837052.867321
-282843.40625  +/-  74485022.054715
433699.007812  +/-  119518592.360656
799372.003906  +/-  96263684.735392
-662248.779297  +/-  112109816.676879
-367004.859375  +/-  136820017.479276
-392387.480469  +/-  120445278.711497
159117.992188  +/-  120046289.107215
365643.457031  +/-  97886036.391413
114878.9375  +/-  89639320.90678
-205852.75  +/-  85098333.523069
-394318.0625  +/-  100550192.408271
-299104.132812  +/-  85124504.443542
89707.554688  +/-  84063454.644718
474999.675781  +/-  98214783.627581
325427.291992  +/-  86165482.414499
-475342.253906  +/-  91369841.050902
-964765.835938  +/-  96284466.032749
-218360.097656  +/-  121649040.522445
336815.667969  +/-  120133785.18921
688636.664062  +/-  136970599.752632
-945688.234375  +/-  112304697.136507
130876.3125  +/-  96277242.179544
-254099.703125  +/-  118164366.51587
172901.945312  +/-  75003786.445916
-1185051.59375  +/-  120811095.508475
369980.171875  +/-  130101021.927091
1308146.167969  +/-  97232648.022374
-591298.6875  +/-  148511806.942223
32145.25  +/-  149890706.857308
44662.046875  +/-  134879149.710634
398805.5625  +/-  124545487.577039
368007.65625  +/-  102388315.297422
138226.775391  +/-  109208020.182545
30406.179688  +/-  85243759.032999
-87012.625  +/-  96864386.85941
-253334.398438  +/-  95762469.402198
-211339.469727  +/-  77004853.519887
188251.6875  +/-  95865740.121822
613450.785156  +/-  96165511.84601
445431.375  +/-  85404677.540972
-445976.375  +/-  108582797.723673
-1074945.5  +/-  102797053.92808
-454092.552734  +/-  122915507.756204
175130.515625  +/-  135319633.907658
1113519.503906  +/-  150070393.413662
-709378.488281  +/-  148668874.683395
50107.671875  +/-  93035376.997169
-45910.0  +/-  127126066.265452
717380.5625  +/-  126333659.128303
-1512322.0  +/-  137335887.534546
128145.1875  +/-  96930706.015149
1326620.992188  +/-  114792062.175732
-505250.609375  +/-  173474516.663486
438401.5625  +/-  141553048.771591
459257.5625  +/-  147799803.438308
564842.3125  +/-  141915924.402057
223645.359375  +/-  121296056.607758
-7578.371094  +/-  134088428.112546
188896.613281  +/-  109561654.626801
350691.535156  +/-  102765268.815288
142378.867188  +/-  119805844.596995
-244393.480469  +/-  113826264.032314
-302527.083984  +/-  109480547.74306
163213.28125  +/-  119807967.9651
707235.724609  +/-  103412515.450528
612059.71875  +/-  108661980.581827
-285515.554688  +/-  134424030.131791
-975204.691406  +/-  120464579.753974
-522771.62793  +/-  141485843.881023
-7396.738281  +/-  147510376.612919
1350992.969727  +/-  141658960.437033
-386147.748047  +/-  173772854.446436
-34981.84375  +/-  120341644.382734
181293.625  +/-  99727840.484974
872004.84375  +/-  127199901.012823
-959955.59375  +/-  61481179.512176
-243331.734375  +/-  67325595.768176
868173.125  +/-  145554719.20569
-499610.835938  +/-  168561124.742029
675116.414062  +/-  92406430.466129
680063.804688  +/-  127077965.41914
571655.710938  +/-  137840163.959882
-100274.84375  +/-  112309631.588651
-381910.859375  +/-  128333091.765352
94429.140625  +/-  108971906.7193
662268.757812  +/-  84284688.731233
655026.195312  +/-  108586013.629611
69273.828125  +/-  116438543.322332
-518930.558594  +/-  110406106.598067
-520129.21875  +/-  111634519.845496
102560.984375  +/-  109377092.850158
797796.496094  +/-  84324176.462347
784427.8125  +/-  108622646.957397
-33608.019531  +/-  129014946.569304
-709574.957031  +/-  112266924.907242
-460459.783203  +/-  137726818.252926
-264782.917969  +/-  126966547.070919
1328243.246094  +/-  92291033.076494
-123450.716797  +/-  168436934.322886
-129612.65625  +/-  145119986.31771
317575.773438  +/-  72496015.43102
563622.4375  +/-  71905426.351054
278612.734375  +/-  62462169.100859
-558555.773438  +/-  119624912.688481
79505.490234  +/-  162180059.9906
-549613.566406  +/-  150879306.229434
618616.351562  +/-  66826140.871781
571246.328125  +/-  111332129.324582
386580.058594  +/-  124103706.562247
-505859.46875  +/-  91504766.173053
-912452.710938  +/-  99561793.882716
-292296.554688  +/-  92348365.848324
640885.59375  +/-  58480620.882007
967914.195312  +/-  68588702.724142
488233.539062  +/-  83779438.302278
-348324.173828  +/-  73682480.274944
-869743.796875  +/-  72247785.921051
-682778.410156  +/-  84913297.611721
96121.609375  +/-  68740417.258043
825341.050781  +/-  58549459.293662
872137.862305  +/-  92071684.391835
193748.546875  +/-  98044601.218432
-345488.953125  +/-  91001188.297643
-269486.144531  +/-  124075640.888658
-597225.921875  +/-  111030136.421878
990183.242188  +/-  66955248.607959
37529.727539  +/-  150625948.730089
-261043.0  +/-  161872933.761544
280074.328125  +/-  120843796.147749
-207045.167969  +/-  63381364.341378
1538183.1875  +/-  154309989.229913
-612465.265625  +/-  176725748.624551
-714284.417969  +/-  149056819.951248
-456944.080566  +/-  143001633.241548
249568.59375  +/-  145679319.144194
141479.585938  +/-  161485744.175486
133214.640625  +/-  147254483.690934
-769159.90625  +/-  126987144.189673
-1303862.578125  +/-  116698685.421607
-736311.818359  +/-  120043533.442011
281811.609375  +/-  116881808.061854
854006.828125  +/-  106278518.934625
626648.607422  +/-  106893882.292363
-89085.523438  +/-  100607389.80964
-755427.433594  +/-  91404711.177875
-942683.667969  +/-  101497302.377213
-581824.96875  +/-  106387230.747152
110826.181641  +/-  105995366.868763
645216.992188  +/-  114862679.389911
649785.003906  +/-  120385637.010001
259416.171875  +/-  116867001.463588
69250.382812  +/-  126718598.557419
55392.326172  +/-  147906482.364984
-956251.117188  +/-  161760493.88718
362670.867188  +/-  145627356.951921
108427.132812  +/-  142926304.220548
-354337.945312  +/-  151826652.55539
83594.59375  +/-  173652344.741444
-965075.53125  +/-  154342166.646549
1571816.3125  +/-  148631514.232659
-194891.84375  +/-  113955904.039803
-953593.960938  +/-  89420662.112076
95690.988281  +/-  135771139.129363
-281749.515625  +/-  198979013.224606
-503338.671875  +/-  196532406.261969
47175.0625  +/-  148660848.523541
-460034.125  +/-  149700927.112101
-1008852.515625  +/-  139388257.70857
-722205.375  +/-  130568019.642403
-33089.960938  +/-  144177442.031138
372552.679688  +/-  129563255.156222
247394.335938  +/-  125785619.158504
-130456.484375  +/-  135021935.88526
-435545.90625  +/-  130370778.360376
-483365.554688  +/-  126433116.800776
-325108.65625  +/-  134897338.244346
-109403.296875  +/-  125523882.226489
24313.302734  +/-  131907335.527407
10938.992188  +/-  145597148.678335
-75447.863281  +/-  130726857.105472
31617.226562  +/-  139030744.078245
548720.8125  +/-  149014046.402651
657481.765625  +/-  148444252.263245
-1169199.992188  +/-  196742050.505897
-365296.857422  +/-  198954941.726394
208932.09375  +/-  135399673.300018
-219442.078125  +/-  84327830.778439
-156537.78125  +/-  117419005.084443
-977427.53125  +/-  138806468.755995
-1538065.0  +/-  162069687.916967
825977.890625  +/-  200471118.188402
-68008.730469  +/-  246000416.725847
1580266.070312  +/-  283448610.14993
-647663.730469  +/-  309225993.687972
-1071777.0625  +/-  264870412.423713
560861.5  +/-  180491692.749792
1041944.242188  +/-  172746758.084914
765976.601562  +/-  163748319.729283
597094.320312  +/-  142082050.211774
431119.445312  +/-  174469371.562269
-6335.507812  +/-  153325513.777293
-552615.085938  +/-  143865578.38806
-756948.039062  +/-  168094459.334979
-368330.765625  +/-  150990443.507108
432702.382812  +/-  122781900.97592
1155846.914062  +/-  151549729.727585
1275699.914062  +/-  168128664.913207
662394.210938  +/-  143817926.725367
-416526.960938  +/-  153043601.984944
-1344194.917969  +/-  174140825.189525
-1488268.980469  +/-  142436140.700439
-489972.671875  +/-  164088387.402695
1247946.710938  +/-  172504324.477239
1792702.15625  +/-  180326939.23652
-889055.609375  +/-  265231604.90664
-880855.078125  +/-  309536364.210899
603631.875  +/-  283374071.663426
372922.546875  +/-  244957598.161604
-156405.3125  +/-  201057099.021309
993832.015625  +/-  157770942.268379

MSE whole data set =  14.049607212734522
R2 whole data set =  0.9918525890694192

Resampling:

Mean MSE on train data =  13.827195954104306
Mean MSE on test data =  17.27169812817257

Mean R2 on train data =  0.9919786967705703
Mean R2 on test data =  0.9899547514748817

***********************************************
