**** OLS ****

Terrain cut 1


polynomial = 28 
lambda = 0


Parameters with uncertainties
187194.286621  +/-  11125478.215366
959.619141  +/-  9603244.874335
-72425.181641  +/-  8271936.849413
-136171.727295  +/-  4106467.532239
527363.007812  +/-  11719520.980783
-49492.423828  +/-  13305855.827477
-20498.507324  +/-  8642802.294236
-514030.041016  +/-  11384185.060786
-84102.09082  +/-  10163654.301534
154814.19043  +/-  10709869.509219
147274.918457  +/-  10445293.468476
-52195.224609  +/-  11243404.801959
-320612.780273  +/-  9604797.421059
-365985.964844  +/-  13292071.54498
-56102.071289  +/-  9785227.489632
271411.607056  +/-  11249690.660686
46614.174072  +/-  10448847.818213
-433870.574219  +/-  10703099.914169
207455.373047  +/-  10288766.144368
-139496.126953  +/-  11442468.160174
-239335.669678  +/-  8671758.006019
183814.654297  +/-  13283189.928654
-89529.370605  +/-  11725623.109277
-7691.003174  +/-  4131730.626099
-779936.235352  +/-  9957285.186514
773169.061523  +/-  13913846.898126
66736.955078  +/-  15125077.034093
-586.855469  +/-  9456258.331011
-607840.862305  +/-  11476168.282036
-109904.324219  +/-  11342760.452324
204223.838867  +/-  14597687.986135
387456.858765  +/-  8636283.15103
360342.841797  +/-  11709979.030443
49240.453125  +/-  10268379.947954
-316452.212891  +/-  9726839.715882
-400955.788086  +/-  9724405.66163
-92554.222656  +/-  10290118.997384
266133.27832  +/-  11660722.6457
110788.125488  +/-  8645845.863253
-307642.178711  +/-  14537999.507117
350250.517578  +/-  11348909.353484
91027.785156  +/-  11482479.303866
-222824.11377  +/-  9468409.851004
123289.390137  +/-  15145349.809415
-139557.508789  +/-  13945162.677884
65264.811523  +/-  10026968.299916
-1026756.693359  +/-  13005936.512964
651259.917969  +/-  12154092.530145
106835.482422  +/-  13705112.456953
91200.620117  +/-  9812069.335926
-502923.777344  +/-  11519486.502779
-51187.314453  +/-  12601477.317904
134957.712891  +/-  18486430.674552
363791.845703  +/-  11889518.79175
525384.350586  +/-  11231411.805863
391576.970703  +/-  13558499.513589
34265.001953  +/-  12627819.386068
-290693.693848  +/-  10690817.81637
-332400.658203  +/-  12561744.149839
-32210.785156  +/-  13647696.579459
304067.004883  +/-  11177922.749624
169569.634277  +/-  11793391.350139
-214653.335938  +/-  18524130.764615
